Unnamed: 0,INPUT:audio,INPUT:image,OUTPUT:recording,OUTPUT:result_3d_question,OUTPUT:result_1st_question,OUTPUT:result_2nd_question,OUTPUT:result_4th_question,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,speechkit_path,file_path,duration,new_path,new_speechkit_path,assigned_text,transcribed_text,levenstein_distance
1969,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.c6c8e1e3-7822-4fcb-a0a4-f0e33712ed97,No,Yes,Yes,No,00028fbd33--662f9e4bf6eb6329092b08a5,b716768874af4d849781e9aaa0654ac1,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662f9e4bf6eb6329092b08a5/eu.c6c8e1e3-7822-4fcb-a0a4-f0e33712ed97.wav,26.86,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662f9e4bf6eb6329092b08a5/eu.c6c8e1e3-7822-4fcb-a0a4-f0e33712ed97-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is famous and historic city there s the capital of england in the united kingdom the city is quite popular for international tourism because landon is home to 1 of the oldest standing mac monarchies in the western area rita and jar recently traveled to london they were very excited for the trip because these was their 1st journey overseas from the united states,45.0
1970,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.0.mp4,https://storage.yandexcloud.net/toloka-chebotarev/10.png,eu.7fc679e9-fcfd-47d0-8c2b-88c67b81f74e,Yes,Yes,Yes,No,00028fbd33--662f9e83375e107843fe8c08,473e5ac44abcaa00d0a17b5e9af805ea,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.0.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662f9e83375e107843fe8c08/eu.7fc679e9-fcfd-47d0-8c2b-88c67b81f74e.wav,26.58,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662f9e83375e107843fe8c08/eu.7fc679e9-fcfd-47d0-8c2b-88c67b81f74e-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.0-new.mp4,10,Chocolates and flowers are commonly given as gift giving valentine s day as our accompanying Greeting card red and pink are commonly understood to be the colors of valentine s day and many individuals instead of celebrating romantically stand on holiday with their friends or family members,35.0
1973,https://storage.yandexcloud.net/toloka-chebotarev/TextB_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/8.png,eu.5134644c-c50b-4fd2-8b92-cbcabebfb033,No,No,Yes,Yes,00028fbd33--662f9f23cb201c62aba36fd3,bbfad767753d9bd0365e525f0da84d75,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662f9f23cb201c62aba36fd3/eu.5134644c-c50b-4fd2-8b92-cbcabebfb033.wav,38.376,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662f9f23cb201c62aba36fd3/eu.5134644c-c50b-4fd2-8b92-cbcabebfb033-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5-new.mp4,8,You can also take 1 small laptop bag or handbag that can fit under the seat in front of you if you have 2 bags the top hallway cannot be more than the limit if your bag is to be or to heavy you will not be allowed to take it on to the plain staff will put it in the hold for you and you will have to pay extra please make sure mobile phones and other devices are fully charged so security staff can check them,36.0
1977,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.0.mp4,https://storage.yandexcloud.net/toloka-chebotarev/10.png,eu.cbdda65d-1afd-4a9d-9a7c-d50c43ec751a,No,Yes,Yes,No,00028fbd33--662f9fe9f6eb6329092b2f60,f8ee05efae6f3d2b037a64f70665e992,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.0.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662f9fe9f6eb6329092b2f60/eu.cbdda65d-1afd-4a9d-9a7c-d50c43ec751a.wav,21.919,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662f9fe9f6eb6329092b2f60/eu.cbdda65d-1afd-4a9d-9a7c-d50c43ec751a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.0-new.mp4,10,Chocolates and flowers are commonly given as give during valentine s day as our complink greetings cat red pink are generally understood to be the colors of valentine s day and many individuals instead of celebrating romantically spend a holiday with their friends or family members,37.0
1979,https://storage.yandexcloud.net/toloka-chebotarev/TextB_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/8.png,eu.81a25957-d7b1-4305-bb86-8c7b4918d51e,No,No,Yes,Yes,00028fbd33--662fa145f81b996bc6579c5b,011034cbda0b7399c8ea4d377c075fec,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa145f81b996bc6579c5b/eu.81a25957-d7b1-4305-bb86-8c7b4918d51e.wav,35.78,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa145f81b996bc6579c5b/eu.81a25957-d7b1-4305-bb86-8c7b4918d51e-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5-new.mp4,8,You can also take 1 small laptop bag or hardware that can fit under the seat in front of you if you have 2 bags the autotoid cannot be more than the limit if your bag is too big or too heavy you will not be allowed to take it into the plane staff will put it in the hood for you and we ll have to pay extra please make sure mobile phones and other devices are fully charged so security staff can check them,40.0
1981,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.d440cd08-6d09-4420-bb62-57da76bf23b8,Yes,Yes,Yes,No,00028fbd33--662fa1bdf6eb6329092b550f,65a696c827f43df65b0b93680be697dc,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa1bdf6eb6329092b550f/eu.d440cd08-6d09-4420-bb62-57da76bf23b8.wav,29.24,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa1bdf6eb6329092b550f/eu.d440cd08-6d09-4420-bb62-57da76bf23b8-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and historic city it is the capital of england and the united kingdom the city is quite popular for international tourism because london is a home to 1 of the oldest standing monarchies in the western area isita it i enjoy the central table to london they were very excited for their trip because this was their 1st journey overseas from the united states,48.0
1982,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.0652720e-e1ab-4f73-8b17-bb9851c9015d,Yes,Yes,No,No,00028fbd33--662fa1c5375e107843fed1b6,56ed6efc3498a32d94498960cfb79b1e,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa1c5375e107843fed1b6/eu.0652720e-e1ab-4f73-8b17-bb9851c9015d.wav,37.732,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa1c5375e107843fed1b6/eu.0652720e-e1ab-4f73-8b17-bb9851c9015d-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and a historic city italy capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing monarchies in the western area  And june recently traveled to london They were very excited for their trip because this was their 1st journey overseas from the united states,40.0
1988,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.de6ce087-134b-4618-905e-97d47c894697,No,No,Yes,No,00028fbd33--662fa3bf567f51718cc690f1,245ec3e1fc6d3c25de87d864d1249546,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa3bf567f51718cc690f1/eu.de6ce087-134b-4618-905e-97d47c894697.wav,31.64,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa3bf567f51718cc690f1/eu.de6ce087-134b-4618-905e-97d47c894697-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standard monarchies in the western area rita and juan recently traveled to london they were very excited for their trip because this was their 1st journey overseas from the united states,31.0
1996,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.8d68f9ea-c4d8-46ad-8a68-2d17b637a54c,Yes,No,Yes,No,00028fbd33--662fa6def81b996bc65818d4,179239ecbbc4ffa3728c6abd9d28643c,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa6def81b996bc65818d4/eu.8d68f9ea-c4d8-46ad-8a68-2d17b637a54c.wav,32.8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa6def81b996bc65818d4/eu.8d68f9ea-c4d8-46ad-8a68-2d17b637a54c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flat toss it to soon between the flags the sure disparaged area of the beach this means that lifeguards are watching that if there are no red and yellow flags it means there s no supervision check with the live gaps and if you re on shore you re not going into the water black and white jackflag shoes were brought riding as soften is not allowed,76.0
1997,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.5241e1df-02dd-4914-a207-94871e3ea8f6,No,Yes,Yes,No,00028fbd33--662fa72c567f51718cc6d5f0,c185b3cfd6ccd87dc045c645ba3b0f41,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa72c567f51718cc6d5f0/eu.5241e1df-02dd-4914-a207-94871e3ea8f6.wav,27.66,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa72c567f51718cc6d5f0/eu.5241e1df-02dd-4914-a207-94871e3ea8f6-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show this pavise area of the beach this means that lifeguards are watching that area if they are null rate and you love that it means there is no supervision check with the lifeguards and if you are unsure do not go into the water black and white chick black shoes wear bold rider and soften it not around,57.0
1998,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.e53a3bfe-5add-4a12-a6ef-039c856afcb8,Yes,No,Yes,No,00028fbd33--662fa750faacc068763b73e1,32ebcaa78369efc187fd1d6cf5d12749,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa750faacc068763b73e1/eu.e53a3bfe-5add-4a12-a6ef-039c856afcb8.wav,42.48,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa750faacc068763b73e1/eu.e53a3bfe-5add-4a12-a6ef-039c856afcb8-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing monarchies in the western area Rita and juan recently travelled to london they were very excited for their trip because this was their 1st journey overseas from the united states,26.0
2001,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.c23cb516-b8cb-4035-a19b-ffef0a01f8f3,Yes,Yes,Yes,No,00028fbd33--662fa7b6cb201c62aba41df3,8a4bd93d4f056d01abb820e921519084,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa7b6cb201c62aba41df3/eu.c23cb516-b8cb-4035-a19b-ffef0a01f8f3.wav,26.3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa7b6cb201c62aba41df3/eu.c23cb516-b8cb-4035-a19b-ffef0a01f8f3-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous english strip city it is the capital figland and the united kingdom that city is quite popular for international tourism because and then is home to 1 of the oldest and a mom s right in the western area rita and johnny recently traveled to london they were very excited for their trip because they want this was there for 10 overseas from his next state,84.0
2002,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.3788fdb3-7c5e-4288-98eb-c5063f7083bb,Yes,No,No,No,00028fbd33--662fa82c567f51718cc6e9b7,58ab6ba5c706d4d666c7e0c9d60659df,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa82c567f51718cc6e9b7/eu.3788fdb3-7c5e-4288-98eb-c5063f7083bb.wav,39.34,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa82c567f51718cc6e9b7/eu.3788fdb3-7c5e-4288-98eb-c5063f7083bb-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,3,London is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing Monitrice in the western area ritter and joan recently traveled to london they were very excited for their trip because this was their 1st genny overseas from the united states,42.0
2005,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.0ddf64a7-54e0-4f8e-be8c-64b751fcc476,Yes,Yes,Yes,No,00028fbd33--662fa8eacb201c62aba4374b,8a48f2898e5f07d57e51c8f333d8425e,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa8eacb201c62aba4374b/eu.0ddf64a7-54e0-4f8e-be8c-64b751fcc476.wav,32.34,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa8eacb201c62aba4374b/eu.0ddf64a7-54e0-4f8e-be8c-64b751fcc476-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and the history city it s the capital of england in the united kingdom the city is quite popular for international tourism is home to 1 of the oldest standing monarchists in the western area britain and july recently traveled to london they were very excited for their trip because they saw their 1st journey overseas from the united states,60.0
2006,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.66611e18-28f6-4289-a54d-4eed465dd37a,Yes,Yes,Yes,No,00028fbd33--662fa93dfaacc068763b9bb9,5a1ecc96748c9f3e18132a6388aa42d6,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fa93dfaacc068763b9bb9/eu.66611e18-28f6-4289-a54d-4eed465dd37a.wav,47.86,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fa93dfaacc068763b9bb9/eu.66611e18-28f6-4289-a54d-4eed465dd37a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourists because London is the home to 1 oldest standing monologized in the western area vita and joanna mcenany traveled to london the year very excited for their trip because this was the 1st journey overseas from the united states,52.0
2011,https://storage.yandexcloud.net/toloka-chebotarev/TextB_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.6c3d12d5-43f1-473d-9eca-f77ec1ff1021,No,Yes,Yes,Yes,00028fbd33--662fabf4f81b996bc6588153,afe6d819d8b652027b5a07dd4474c943,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fabf4f81b996bc6588153/eu.6c3d12d5-43f1-473d-9eca-f77ec1ff1021.wav,34.94,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fabf4f81b996bc6588153/eu.6c3d12d5-43f1-473d-9eca-f77ec1ff1021-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_0.5-new.mp4,4,I am given with a very well coming host family i have my own private room but we eat breakfast lunch and dinner together on sundays we eat a big home cooked soup for lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take a meeting up right after a big man i am actually just waking up from my nap right now,38.0
2012,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.fddd5348-2207-4dec-a784-3523781b9429,Yes,No,Yes,No,00028fbd33--662fac15f81b996bc658832c,184f7142868b431137e0ab7b0275b6d5,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fac15f81b996bc658832c/eu.fddd5348-2207-4dec-a784-3523781b9429.wav,23.659,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fac15f81b996bc658832c/eu.fddd5348-2207-4dec-a784-3523781b9429-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flag tilts you to swim between the flags they show this for a very very of the beach this means that lifeguards are watching that area if they are no red and yellow flags it means there is no provision check with the left cousin if you are unsure do not go into the water black and white check flags show where aboard reading and surfing is not allowed,49.0
2015,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.264c91eb-1bd5-4ad5-a4b3-9090932e8d16,Yes,No,Yes,No,00028fbd33--662fad15f81b996bc65894b5,cffcfdfd12a9481f5556c2ff9e3c1ab8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fad15f81b996bc65894b5/eu.264c91eb-1bd5-4ad5-a4b3-9090932e8d16.wav,32.76,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fad15f81b996bc65894b5/eu.264c91eb-1bd5-4ad5-a4b3-9090932e8d16-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,3,London is a famous and historic city it is a capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest andy monarchies in the western area retandran recently traveled to london they were very excited for their trip because this was their 1st journey overseas from the united states,40.0
2018,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.2833319f-2abd-46bb-aea2-1dff50e3597c,Yes,No,Yes,No,00028fbd33--662fae40567f51718cc75d0a,ddabc59a05b57477c99b5fc659dd5df9,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fae40567f51718cc75d0a/eu.2833319f-2abd-46bb-aea2-1dff50e3597c.wav,31.76,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fae40567f51718cc75d0a/eu.2833319f-2abd-46bb-aea2-1dff50e3597c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags this provides area of the beach this means that lifeguards are watching that area if there are no red and yellow flags it means there are no supervisions check with the liveguards and if you are unsure do not go into the water black and white check flag shows where bots riding and shopping aren t allowed,42.0
2020,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.6b08ecb1-c0b4-4b22-a0d0-fcd9e935531e,Yes,No,Yes,No,00028fbd33--662fae7bfaacc068763bf8b8,50a7d655a2184f3eb0f77f6e5a744326,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fae7bfaacc068763bf8b8/eu.6b08ecb1-c0b4-4b22-a0d0-fcd9e935531e.wav,32.856,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fae7bfaacc068763bf8b8/eu.6b08ecb1-c0b4-4b22-a0d0-fcd9e935531e-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show the supervised area of the beach this means that lifeguards are watching that area if there are no red and yellow flags it means there is no supervision chick with the liveguards and if you are unsure don t go into the water black and white chick vags shows whereboard riding and surfing is not allowed,20.0
2023,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.8804d60c-ede3-443a-9ca4-10e80bc8aaff,Yes,No,Yes,No,00028fbd33--662faf52f81b996bc658b607,d2b65422a756546d6115b48259b3265b,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662faf52f81b996bc658b607/eu.8804d60c-ede3-443a-9ca4-10e80bc8aaff.wav,28.9,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662faf52f81b996bc658b607/eu.8804d60c-ede3-443a-9ca4-10e80bc8aaff-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,3,London is a famous and historic city it s the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing monarchies in the western area rita and joan recently traveled to london they were very excited for their trip because this was the 1st journey overseas from the united states,30.0
2024,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.b4f419a7-88b5-4b5a-b7ba-d2ff8cb1cd30,No,Yes,Yes,No,00028fbd33--662fafa0567f51718cc7732c,d979d23695523381a06b2392bb09c32b,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fafa0567f51718cc7732c/eu.b4f419a7-88b5-4b5a-b7ba-d2ff8cb1cd30.wav,31.46,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fafa0567f51718cc7732c/eu.b4f419a7-88b5-4b5a-b7ba-d2ff8cb1cd30-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing monarchies in the western area rita and joan recently traveled to london they were very excited for their trip because this was the 1st journey overseas from the united states,29.0
2025,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.e10aa7e9-50d7-4873-8e08-b2bd2195cd91,Yes,Yes,No,No,00028fbd33--662fafe8f6eb6329092c612a,cf18e60a176860f13e4cb4ff3515c289,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fafe8f6eb6329092c612a/eu.e10aa7e9-50d7-4873-8e08-b2bd2195cd91.wav,35.44,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fafe8f6eb6329092c612a/eu.e10aa7e9-50d7-4873-8e08-b2bd2195cd91-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.2-new.mp4,3,London is a famous on this drug city it is a capital of england in the united kingdom the city is quite popular for international tourists because london is home to 1 of the oldest standing monagists in the western area rita and john recently traveled to london they were very excited for their troop because this was their 1st journey overseas from the united states,47.0
2026,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.8136af0b-4bd0-40d2-b4f3-94071adc4d2b,Yes,Yes,Yes,No,00028fbd33--662fb008567f51718cc77bab,ce6b33a062cb091922301580cf9f6830,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fb008567f51718cc77bab/eu.8136af0b-4bd0-40d2-b4f3-94071adc4d2b.wav,22.101,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fb008567f51718cc77bab/eu.8136af0b-4bd0-40d2-b4f3-94071adc4d2b-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,3,London is a famous and historic city it is a capital of england in the united kingdom the city is quite popular for international tourism because london is hope the 1 of the oldest handing monarchies in the western area rita and joan recently traveled to london they were very excited for that trip because this was their 1st journey overseas from the united states,38.0
2027,https://storage.yandexcloud.net/toloka-chebotarev/TextB_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.29f449c6-9d38-4741-a3a0-fbb443d18a55,Yes,Yes,Yes,No,00028fbd33--662fb10dcb201c62aba4ca4e,a7aeb08c49e5cc0f2b7d956fddf28f8e,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028fbd33--662fb10dcb201c62aba4ca4e/eu.29f449c6-9d38-4741-a3a0-fbb443d18a55.wav,31.232,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028fbd33--662fb10dcb201c62aba4ca4e/eu.29f449c6-9d38-4741-a3a0-fbb443d18a55-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextB_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show the surface area of the beach this means that lifeguards are watching that area if there are no right angle of flags it means there is no supervision check with the left guys and if you are on show do not go Black and white x flag shows where both riding as often not allowed,71.0
